{'name': 'COMPUSDT', 'frame': '1h', 'number': 47, 'time': '2021-07-27 02:00:00', 'open': '419.59', 'close': '417.60', 'high': '428.44', 'low': '417.02', 'ma21': 418.4095238095238, 'ma50': 0.0, 'status': 'Down MA21 __ > MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 67, 'time': '2021-07-27 22:00:00', 'open': '396.94', 'close': '388.50', 'high': '401.31', 'low': '382.48', 'ma21': 392.83476190476193, 'ma50': 401.07300000000004, 'status': 'Down MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 76, 'time': '2021-07-28 07:00:00', 'open': '392.45', 'close': '389.32', 'high': '393.99', 'low': '386.05', 'ma21': 389.85047619047623, 'ma50': 401.7704, 'status': 'Down MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 79, 'time': '2021-07-28 10:00:00', 'open': '392.63', 'close': '389.00', 'high': '393.83', 'low': '388.56', 'ma21': 391.2295238095238, 'ma50': 401.04879999999997, 'status': 'Down MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 82, 'time': '2021-07-28 13:00:00', 'open': '392.07', 'close': '384.36', 'high': '392.11', 'low': '383.00', 'ma21': 390.9014285714286, 'ma50': 399.44579999999996, 'status': 'Down MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 88, 'time': '2021-07-28 19:00:00', 'open': '395.16', 'close': '386.76', 'high': '395.96', 'low': '386.11', 'ma21': 388.66238095238094, 'ma50': 395.3442, 'status': 'Down MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 93, 'time': '2021-07-29 00:00:00', 'open': '393.49', 'close': '381.71', 'high': '394.94', 'low': '380.75', 'ma21': 390.3252380952381, 'ma50': 392.2992, 'status': 'Down MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 95, 'time': '2021-07-29 02:00:00', 'open': '391.34', 'close': '389.65', 'high': '392.29', 'low': '385.53', 'ma21': 390.3461904761905, 'ma50': 391.0922, 'status': 'Down MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 118, 'time': '2021-07-30 01:00:00', 'open': '392.30', 'close': '388.39', 'high': '393.50', 'low': '388.01', 'ma21': 390.112380952381, 'ma50': 389.46020000000004, 'status': 'Down MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 132, 'time': '2021-07-30 15:00:00', 'open': '398.34', 'close': '385.74', 'high': '400.00', 'low': '382.10', 'ma21': 395.34000000000003, 'ma50': 391.8773999999999, 'status': 'Down MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 161, 'time': '2021-07-31 20:00:00', 'open': '401.80', 'close': '398.05', 'high': '402.78', 'low': '397.02', 'ma21': 399.44619047619045, 'ma50': 395.5949999999999, 'status': 'Down MA21 __ > MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 182, 'time': '2021-08-01 17:00:00', 'open': '410.32', 'close': '402.82', 'high': '410.32', 'low': '402.42', 'ma21': 405.5904761904762, 'ma50': 399.90020000000004, 'status': 'Down MA21 __ > MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 196, 'time': '2021-08-02 07:00:00', 'open': '409.35', 'close': '397.94', 'high': '411.72', 'low': '397.51', 'ma21': 405.8509523809523, 'ma50': 404.0709999999999, 'status': 'Down MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '1h', 'number': 199, 'time': '2021-08-02 10:00:00', 'open': '404.93', 'close': '398.91', 'high': '407.00', 'low': '398.62', 'ma21': 404.5552380952381, 'ma50': 403.8959999999999, 'status': 'Down MA21 __ < MA50'}
{'name': 'COMPUSDT', 'frame': '4h', 'number': 62, 'time': '2021-07-10 11:00:00', 'open': '436.22', 'close': '437.91', 'high': '442.50', 'low': '427.59', 'ma21': 437.63666666666654, 'ma50': 424.6519999999998, 'status': 'Up MA21 __ > MA50'}
{'name': 'COMPUSDT', 'frame': '4h', 'number': 68, 'time': '2021-07-11 11:00:00', 'open': '417.25', 'close': '429.64', 'high': '434.60', 'low': '414.12', 'ma21': 424.387619047619, 'ma50': 435.36760000000004, 'status': 'Up MA21 __ < MA50'}
